customer_id,booking_id,pickup_date,pickup_time,pickup_location_name,pickup_latitude,pickup_longitude,dropoff_suburb,dropoff_latitude,dropoff_longitude,number_of_people,kids_under_5,count_kids_under_5,accessible_vehicle_required,special_requirements,booking_channel,payment_method,cab_company_name,cab_company_id,pickup_time_parsed,pickup_datetime
CUST100309,BK04180309,2026-04-18,09:35 PM,Park Rd Pickup Zone,-27.47197,153.0051,Coorparoo,-27.4935,153.0589,2,0,0,0,Extra luggage,Event Kiosk,Cash,EventLink Rides,CAB204,1900-01-01 21:35:00,2026-04-18 21:35:00
CUST100310,BK04180310,2026-04-18,10:10 PM,Given Tce Pickup Point,-27.4649,153.00591,Hamilton,-27.438,153.0692,5,0,0,0,None,Phone,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100311,BK04180311,2026-04-18,11:00 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Nundah,-27.4031,153.0606,3,0,0,0,None,Web,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100312,BK04180312,2026-04-18,11:15 PM,Given Tce Pickup Point,-27.4649,153.00591,The Gap,-27.4413,152.9389,4,0,0,0,Quiet ride preferred,Event Kiosk,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100313,BK04180313,2026-04-18,10:00 PM,Caxton St Pickup Point,-27.4636,153.01159,Red Hill,-27.4527,153.0041,4,0,0,0,None,App,Card,EventLink Rides,CAB204,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100314,BK04180314,2026-04-18,09:50 PM,Caxton St Pickup Point,-27.4636,153.01159,Carindale,-27.5032,153.1024,3,0,0,0,None,Phone,Cash,RiverCity Taxi Network,CAB202,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100315,BK04180315,2026-04-18,11:50 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Carindale,-27.5032,153.1024,1,0,0,0,None,Phone,Cash,NightMove Cabs,CAB205,1900-01-01 23:50:00,2026-04-18 23:50:00
CUST100316,BK04180316,2026-04-18,10:00 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Coorparoo,-27.4935,153.0589,5,0,0,0,Pram/Stroller,Event Kiosk,Card,EventLink Rides,CAB204,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100317,BK04180317,2026-04-18,11:10 PM,Given Tce Pickup Point,-27.4649,153.00591,Ashgrove,-27.4454,152.9925,3,0,0,0,Extra luggage,Phone,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:10:00,2026-04-18 23:10:00
CUST100318,BK04180318,2026-04-18,10:25 PM,Park Rd Pickup Zone,-27.47197,153.0051,Red Hill,-27.4527,153.0041,2,0,0,0,Extra luggage,Web,Cash,RiverCity Taxi Network,CAB202,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100319,BK04180319,2026-04-18,09:50 PM,Given Tce Pickup Point,-27.4649,153.00591,Carindale,-27.5032,153.1024,1,0,0,0,Wheelchair foldable,Web,Cash,NightMove Cabs,CAB205,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100320,BK04180320,2026-04-18,11:35 PM,Park Rd Pickup Zone,-27.47197,153.0051,Forest Lake,-27.6253,152.9689,4,0,0,0,Pram/Stroller,App,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 23:35:00,2026-04-18 23:35:00
CUST100321,BK04180321,2026-04-18,10:15 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Newstead,-27.4432,153.0417,3,0,0,0,Pram/Stroller,Web,Cash,RiverCity Taxi Network,CAB202,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100322,BK04180322,2026-04-18,09:30 PM,Park Rd Pickup Zone,-27.47197,153.0051,Toowong,-27.4852,152.9923,4,0,0,0,None,Phone,Cash,CityLoop Taxi Service,CAB206,1900-01-01 21:30:00,2026-04-18 21:30:00
CUST100323,BK04180323,2026-04-18,09:15 PM,Cribb St Pickup Bay,-27.46817,153.00639,Eight Mile Plains,-27.581,153.1008,2,0,0,0,Booster seat requested,Phone,Card,NightMove Cabs,CAB205,1900-01-01 21:15:00,2026-04-18 21:15:00
CUST100324,BK04180324,2026-04-18,10:30 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Sunnybank,-27.5768,153.0567,2,0,0,0,Extra luggage,Event Kiosk,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100325,BK04180325,2026-04-18,11:25 PM,Caxton St Pickup Point,-27.4636,153.01159,Kedron,-27.4025,153.0286,3,0,0,0,None,Event Kiosk,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100326,BK04180326,2026-04-18,10:10 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Milton,-27.4707,153.0019,2,0,0,0,None,Event Kiosk,Cash,EventLink Rides,CAB204,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100327,BK04180327,2026-04-18,10:10 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Nundah,-27.4031,153.0606,3,0,0,0,Booster seat requested,Web,Digital Wallet,EventLink Rides,CAB204,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100328,BK04180328,2026-04-18,10:00 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Kelvin Grove,-27.4518,153.0132,3,0,0,0,None,App,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100329,BK04180329,2026-04-18,11:30 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Kedron,-27.4025,153.0286,3,0,0,0,None,Web,Digital Wallet,EventLink Rides,CAB204,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100330,BK04180330,2026-04-18,10:35 PM,Given Tce Pickup Point,-27.4649,153.00591,Fairfield,-27.5076,153.0247,3,0,0,0,None,Phone,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100331,BK04180331,2026-04-18,11:20 PM,Cribb St Pickup Bay,-27.46817,153.00639,Indooroopilly,-27.5008,152.9733,4,0,0,0,None,App,Cash,NightMove Cabs,CAB205,1900-01-01 23:20:00,2026-04-18 23:20:00
CUST100332,BK04180332,2026-04-18,09:35 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Hawthorne,-27.4623,153.0587,2,0,0,0,Booster seat requested,Event Kiosk,Cash,NightMove Cabs,CAB205,1900-01-01 21:35:00,2026-04-18 21:35:00
CUST100333,BK04180333,2026-04-18,09:00 PM,Caxton St Pickup Point,-27.4636,153.01159,Albion,-27.4315,153.0422,6,0,0,0,Quiet ride preferred,Phone,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 21:00:00,2026-04-18 21:00:00
CUST100334,BK04180334,2026-04-18,09:50 PM,Caxton St Pickup Point,-27.4636,153.01159,Ashgrove,-27.4454,152.9925,2,0,0,0,None,Phone,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100335,BK04180335,2026-04-18,10:50 PM,Milton Rd Pickup Bay,-27.46672,153.01109,The Gap,-27.4413,152.9389,3,0,0,0,Wheelchair foldable,App,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:50:00,2026-04-18 22:50:00
CUST100336,BK04180336,2026-04-18,10:05 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Fortitude Valley,-27.4574,153.0348,2,0,0,0,Extra luggage,App,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100337,BK04180337,2026-04-18,10:20 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Hamilton,-27.438,153.0692,3,1,1,1,Booster seat requested,Web,Card,EventLink Rides,CAB204,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100338,BK04180338,2026-04-18,10:10 PM,Given Tce Pickup Point,-27.4649,153.00591,New Farm,-27.4679,153.0469,1,0,0,0,None,Phone,Card,EventLink Rides,CAB204,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100339,BK04180339,2026-04-18,11:05 PM,Caxton St Pickup Point,-27.4636,153.01159,Paddington,-27.4595,152.9989,2,1,1,0,Booster seat requested,App,Card,EventLink Rides,CAB204,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100340,BK04180340,2026-04-18,11:25 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Manly,-27.4536,153.1869,1,0,0,0,Pram/Stroller,Web,Cash,NightMove Cabs,CAB205,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100341,BK04180341,2026-04-18,10:00 PM,Cribb St Pickup Bay,-27.46817,153.00639,Bardon,-27.4619,152.9793,1,0,0,0,None,Web,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100342,BK04180342,2026-04-18,11:05 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Morningside,-27.4671,153.0782,6,0,0,0,Quiet ride preferred,Phone,Card,Metro Cabs Brisbane,CAB201,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100343,BK04180343,2026-04-18,10:35 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Hawthorne,-27.4623,153.0587,2,0,0,0,Booster seat requested,Phone,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100344,BK04180344,2026-04-18,11:30 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Kangaroo Point,-27.4768,153.0365,1,0,0,0,None,Web,Card,CityLoop Taxi Service,CAB206,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100345,BK04180345,2026-04-18,10:45 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Woolloongabba,-27.4902,153.0344,4,0,0,0,Extra luggage,Event Kiosk,Digital Wallet,EventLink Rides,CAB204,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100346,BK04180346,2026-04-18,10:15 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Forest Lake,-27.6253,152.9689,1,0,0,0,None,Phone,Card,RiverCity Taxi Network,CAB202,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100347,BK04180347,2026-04-18,11:55 PM,Cribb St Pickup Bay,-27.46817,153.00639,St Lucia,-27.4966,153.006,3,0,0,0,None,App,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 23:55:00,2026-04-18 23:55:00
CUST100348,BK04180348,2026-04-18,10:35 PM,Given Tce Pickup Point,-27.4649,153.00591,Chermside,-27.3847,153.0318,1,0,0,0,Booster seat requested,Event Kiosk,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100349,BK04180349,2026-04-18,09:10 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Hawthorne,-27.4623,153.0587,3,0,0,0,Extra luggage,App,Card,Metro Cabs Brisbane,CAB201,1900-01-01 21:10:00,2026-04-18 21:10:00
CUST100350,BK04180350,2026-04-18,09:25 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Fortitude Valley,-27.4574,153.0348,3,0,0,0,None,Phone,Card,CityLoop Taxi Service,CAB206,1900-01-01 21:25:00,2026-04-18 21:25:00
CUST100351,BK04180351,2026-04-18,10:35 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Sunnybank,-27.5768,153.0567,2,0,0,0,Quiet ride preferred,Event Kiosk,Card,BlueLine Cabs,CAB203,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100352,BK04180352,2026-04-18,10:05 PM,Given Tce Pickup Point,-27.4649,153.00591,Herston,-27.4448,153.0184,4,0,0,0,Pram/Stroller,Phone,Cash,BlueLine Cabs,CAB203,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100353,BK04180353,2026-04-18,11:15 PM,Given Tce Pickup Point,-27.4649,153.00591,Chermside,-27.3847,153.0318,2,0,0,0,Wheelchair foldable,Event Kiosk,Cash,NightMove Cabs,CAB205,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100354,BK04180354,2026-04-18,11:30 PM,Cribb St Pickup Bay,-27.46817,153.00639,Toowong,-27.4852,152.9923,3,0,0,0,Booster seat requested,Event Kiosk,Cash,BlueLine Cabs,CAB203,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100355,BK04180355,2026-04-18,10:55 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,New Farm,-27.4679,153.0469,3,1,1,0,Wheelchair foldable,Web,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 22:55:00,2026-04-18 22:55:00
CUST100356,BK04180356,2026-04-18,10:45 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Auchenflower,-27.4747,152.9926,1,0,0,0,Wheelchair foldable,Web,Cash,BlueLine Cabs,CAB203,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100357,BK04180357,2026-04-18,11:05 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Camp Hill,-27.4931,153.0767,5,0,0,0,None,App,Cash,NightMove Cabs,CAB205,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100358,BK04180358,2026-04-18,09:50 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Forest Lake,-27.6253,152.9689,2,0,0,0,Quiet ride preferred,Web,Card,RiverCity Taxi Network,CAB202,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100359,BK04180359,2026-04-18,10:15 PM,Park Rd Pickup Zone,-27.47197,153.0051,Albion,-27.4315,153.0422,3,1,1,0,Booster seat requested,Phone,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100360,BK04180360,2026-04-18,10:05 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Kedron,-27.4025,153.0286,2,1,1,0,Booster seat requested,Web,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100361,BK04180361,2026-04-18,10:55 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Kelvin Grove,-27.4518,153.0132,3,0,0,0,Extra luggage,App,Cash,EventLink Rides,CAB204,1900-01-01 22:55:00,2026-04-18 22:55:00
CUST100362,BK04180362,2026-04-18,10:50 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Kelvin Grove,-27.4518,153.0132,2,0,0,0,None,Phone,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 22:50:00,2026-04-18 22:50:00
CUST100363,BK04180363,2026-04-18,10:40 PM,Park Rd Pickup Zone,-27.47197,153.0051,Hawthorne,-27.4623,153.0587,5,1,1,0,None,Web,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:40:00,2026-04-18 22:40:00
CUST100364,BK04180364,2026-04-18,11:15 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Kelvin Grove,-27.4518,153.0132,5,0,0,0,Quiet ride preferred,Event Kiosk,Card,EventLink Rides,CAB204,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100365,BK04180365,2026-04-18,10:05 PM,Caxton St Pickup Point,-27.4636,153.01159,Moorooka,-27.5342,153.0247,3,0,0,0,None,Phone,Card,Metro Cabs Brisbane,CAB201,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100366,BK04180366,2026-04-18,09:40 PM,Park Rd Pickup Zone,-27.47197,153.0051,Eight Mile Plains,-27.581,153.1008,2,0,0,0,Wheelchair foldable,App,Card,Metro Cabs Brisbane,CAB201,1900-01-01 21:40:00,2026-04-18 21:40:00
CUST100367,BK04180367,2026-04-18,09:55 PM,Caxton St Pickup Point,-27.4636,153.01159,Camp Hill,-27.4931,153.0767,3,0,0,0,None,Web,Cash,NightMove Cabs,CAB205,1900-01-01 21:55:00,2026-04-18 21:55:00
CUST100368,BK04180368,2026-04-18,10:15 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Brisbane City,-27.4698,153.0251,6,0,0,0,Wheelchair foldable,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100369,BK04180369,2026-04-18,09:50 PM,Given Tce Pickup Point,-27.4649,153.00591,Fortitude Valley,-27.4574,153.0348,2,0,0,0,Booster seat requested,Event Kiosk,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100370,BK04180370,2026-04-18,11:25 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Newstead,-27.4432,153.0417,2,0,0,0,Wheelchair foldable,Web,Cash,NightMove Cabs,CAB205,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100371,BK04180371,2026-04-18,09:50 PM,Caxton St Pickup Point,-27.4636,153.01159,Eight Mile Plains,-27.581,153.1008,6,0,0,0,None,App,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100372,BK04180372,2026-04-18,09:30 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Milton,-27.4707,153.0019,4,0,0,0,None,Event Kiosk,Card,CityLoop Taxi Service,CAB206,1900-01-01 21:30:00,2026-04-18 21:30:00
CUST100373,BK04180373,2026-04-18,10:40 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Kangaroo Point,-27.4768,153.0365,2,0,0,0,Wheelchair foldable,Phone,Cash,CityLoop Taxi Service,CAB206,1900-01-01 22:40:00,2026-04-18 22:40:00
CUST100374,BK04180374,2026-04-18,09:15 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Manly,-27.4536,153.1869,2,0,0,0,Quiet ride preferred,Phone,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 21:15:00,2026-04-18 21:15:00
CUST100375,BK04180375,2026-04-18,10:30 PM,Given Tce Pickup Point,-27.4649,153.00591,Annerley,-27.5128,153.0311,1,0,0,0,Wheelchair foldable,Phone,Cash,RiverCity Taxi Network,CAB202,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100376,BK04180376,2026-04-18,10:45 PM,Caxton St Pickup Point,-27.4636,153.01159,Morningside,-27.4671,153.0782,2,0,0,0,None,Web,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100377,BK04180377,2026-04-18,10:30 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Milton,-27.4707,153.0019,2,0,0,0,None,App,Digital Wallet,EventLink Rides,CAB204,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100378,BK04180378,2026-04-18,11:15 PM,Park Rd Pickup Zone,-27.47197,153.0051,Annerley,-27.5128,153.0311,1,0,0,0,Pram/Stroller,Web,Card,Metro Cabs Brisbane,CAB201,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100379,BK04180379,2026-04-18,11:00 PM,Given Tce Pickup Point,-27.4649,153.00591,Chermside,-27.3847,153.0318,1,0,0,0,None,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100380,BK04180380,2026-04-18,10:25 PM,Park Rd Pickup Zone,-27.47197,153.0051,Carindale,-27.5032,153.1024,4,0,0,0,Wheelchair foldable,Event Kiosk,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100381,BK04180381,2026-04-18,11:30 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Woolloongabba,-27.4902,153.0344,4,0,0,0,Booster seat requested,Phone,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100382,BK04180382,2026-04-18,11:25 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Eight Mile Plains,-27.581,153.1008,2,0,0,0,Booster seat requested,Event Kiosk,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100383,BK04180383,2026-04-18,10:00 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Kelvin Grove,-27.4518,153.0132,3,0,0,0,Booster seat requested,App,Card,BlueLine Cabs,CAB203,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100384,BK04180384,2026-04-18,11:10 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Kangaroo Point,-27.4768,153.0365,3,0,0,0,Extra luggage,Phone,Card,Metro Cabs Brisbane,CAB201,1900-01-01 23:10:00,2026-04-18 23:10:00
CUST100385,BK04180385,2026-04-18,09:50 PM,Cribb St Pickup Bay,-27.46817,153.00639,Brisbane City,-27.4698,153.0251,2,0,0,0,Pram/Stroller,Phone,Cash,BlueLine Cabs,CAB203,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100386,BK04180386,2026-04-18,10:05 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Taringa,-27.4912,152.9805,4,0,0,0,None,Event Kiosk,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100387,BK04180387,2026-04-18,10:10 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,West End,-27.4816,153.0096,2,0,0,0,None,Event Kiosk,Card,Metro Cabs Brisbane,CAB201,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100388,BK04180388,2026-04-18,11:30 PM,Caxton St Pickup Point,-27.4636,153.01159,Moorooka,-27.5342,153.0247,3,1,1,1,Wheelchair foldable,Event Kiosk,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100389,BK04180389,2026-04-18,11:55 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Hamilton,-27.438,153.0692,2,0,0,0,None,Phone,Card,NightMove Cabs,CAB205,1900-01-01 23:55:00,2026-04-18 23:55:00
CUST100390,BK04180390,2026-04-18,10:05 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Wynnum,-27.4415,153.1701,2,0,0,0,None,Phone,Card,BlueLine Cabs,CAB203,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100391,BK04180391,2026-04-18,10:15 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Indooroopilly,-27.5008,152.9733,2,0,0,0,None,Web,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100392,BK04180392,2026-04-18,10:30 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Chermside,-27.3847,153.0318,4,0,0,0,Extra luggage,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100393,BK04180393,2026-04-18,10:25 PM,Given Tce Pickup Point,-27.4649,153.00591,Paddington,-27.4595,152.9989,5,0,0,0,Pram/Stroller,Web,Cash,EventLink Rides,CAB204,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100394,BK04180394,2026-04-18,09:50 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Bulimba,-27.4516,153.0578,2,0,0,0,None,Event Kiosk,Card,RiverCity Taxi Network,CAB202,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100395,BK04180395,2026-04-18,11:15 PM,Given Tce Pickup Point,-27.4649,153.00591,Bardon,-27.4619,152.9793,2,0,0,0,Quiet ride preferred,Web,Card,EventLink Rides,CAB204,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100396,BK04180396,2026-04-18,10:05 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Camp Hill,-27.4931,153.0767,2,0,0,0,Booster seat requested,App,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100397,BK04180397,2026-04-18,10:45 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Bardon,-27.4619,152.9793,2,0,0,0,None,Web,Card,Metro Cabs Brisbane,CAB201,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100398,BK04180398,2026-04-18,10:05 PM,Given Tce Pickup Point,-27.4649,153.00591,West End,-27.4816,153.0096,2,0,0,1,Extra luggage,App,Card,EventLink Rides,CAB204,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100399,BK04180399,2026-04-18,09:50 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Yeronga,-27.5173,153.0166,2,0,0,0,None,Phone,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100400,BK04180400,2026-04-18,10:25 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Woolloongabba,-27.4902,153.0344,1,0,0,0,Quiet ride preferred,Event Kiosk,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100401,BK04180401,2026-04-18,10:35 PM,Given Tce Pickup Point,-27.4649,153.00591,Newstead,-27.4432,153.0417,4,0,0,0,None,Web,Card,BlueLine Cabs,CAB203,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100402,BK04180402,2026-04-18,10:00 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Albion,-27.4315,153.0422,2,0,0,0,Extra luggage,Phone,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100403,BK04180403,2026-04-18,10:05 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Spring Hill,-27.4616,153.0257,2,0,0,0,Extra luggage,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100404,BK04180404,2026-04-18,10:35 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,South Brisbane,-27.4806,153.0207,3,0,0,0,Booster seat requested,App,Cash,EventLink Rides,CAB204,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100405,BK04180405,2026-04-18,10:50 PM,Given Tce Pickup Point,-27.4649,153.00591,Bulimba,-27.4516,153.0578,5,0,0,0,None,Phone,Card,BlueLine Cabs,CAB203,1900-01-01 22:50:00,2026-04-18 22:50:00
CUST100406,BK04180406,2026-04-18,09:50 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,South Brisbane,-27.4806,153.0207,2,1,1,0,Wheelchair foldable,Web,Cash,EventLink Rides,CAB204,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100407,BK04180407,2026-04-18,10:50 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Indooroopilly,-27.5008,152.9733,4,0,0,0,None,Phone,Cash,CityLoop Taxi Service,CAB206,1900-01-01 22:50:00,2026-04-18 22:50:00
CUST100408,BK04180408,2026-04-18,11:30 PM,Given Tce Pickup Point,-27.4649,153.00591,Bulimba,-27.4516,153.0578,2,0,0,0,None,Event Kiosk,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100409,BK04180409,2026-04-18,11:15 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Fairfield,-27.5076,153.0247,2,0,0,0,Booster seat requested,Phone,Digital Wallet,EventLink Rides,CAB204,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100410,BK04180410,2026-04-18,11:45 PM,Given Tce Pickup Point,-27.4649,153.00591,Manly,-27.4536,153.1869,1,0,0,0,None,App,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 23:45:00,2026-04-18 23:45:00
CUST100411,BK04180411,2026-04-18,10:40 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Eagle Farm,-27.4337,153.0871,1,0,0,0,Quiet ride preferred,Event Kiosk,Card,Metro Cabs Brisbane,CAB201,1900-01-01 22:40:00,2026-04-18 22:40:00
CUST100412,BK04180412,2026-04-18,11:10 PM,Given Tce Pickup Point,-27.4649,153.00591,Ascot,-27.4317,153.0659,2,0,0,0,None,Web,Cash,NightMove Cabs,CAB205,1900-01-01 23:10:00,2026-04-18 23:10:00
